"","TICKER","gvkey","permno","adate","qdate","public_date","CAPEI","bm","evm","pe_op_basic","pe_op_dil","pe_exi","pe_inc","ps","pcf","dpr","npm","opmbd","opmad","gpm","ptpm","cfm","roa","roe","roce","efftax","aftret_eq","aftret_invcapx","aftret_equity","pretret_noa","pretret_earnat","GProf","equity_invcap","debt_invcap","totdebt_invcap","capital_ratio","int_debt","int_totdebt","cash_lt","invt_act","rect_act","debt_at","debt_ebitda","short_debt","curr_debt","lt_debt","profit_lct","ocf_lct","cash_debt","fcf_ocf","lt_ppent","dltt_be","debt_assets","debt_capital","de_ratio","intcov","intcov_ratio","cash_ratio","quick_ratio","curr_ratio","cash_conversion","inv_turn","at_turn","rect_turn","pay_turn","sale_invcap","sale_equity","sale_nwc","rd_sale","adv_sale","staff_sale","accrual","ptb","PEG_trailing","divyield","cusip","gvkey_count","ticker_count","same_count"
"8037","SIVB","017120",11786,2015-12-31,2016-06-30,2016-09-30,24.323,0.708,8.298,16.698,16.876,16.876,16.876,3.709,20.817,0,0.22,0.52,0.492,0.887,0.373,0.253,0.019,0.107,0.182,0.379,0.107,0.002,0.107,NA,NA,0.032,0.781,0.188,0.263,0.194,NA,NA,0.043,NA,NA,0.026,1.385,0.287,NA,0.02,NA,NA,0.008,0.807,382.704,0.24,0.92,0.922,12.016,NA,NA,NA,NA,NA,NA,491.868,0.036,0.092,0.005,0.366,0.468,NA,0,0.026,0.312,0.002,1.642,0.896,NA,"78486Q10",156,156,TRUE
"8038","SIVB","017120",11786,2015-12-31,2016-06-30,2016-10-31,26.918,0.708,8.298,18.47,18.667,18.667,18.667,4.105,23.038,0,0.22,0.52,0.492,0.887,0.373,0.253,0.019,0.107,0.182,0.379,0.107,0.002,0.107,NA,NA,0.032,0.781,0.188,0.263,0.194,NA,NA,0.043,NA,NA,0.026,1.385,0.287,NA,0.02,NA,NA,0.008,0.807,382.704,0.24,0.92,0.922,12.016,NA,NA,NA,NA,NA,NA,491.868,0.036,0.092,0.005,0.366,0.468,NA,0,0.026,0.312,0.002,1.817,0.991,NA,"78486Q10",156,156,TRUE
"8039","SIVB","017120",11786,2015-12-31,2016-09-30,2016-11-30,33.265,0.624,7.744,22.071,22.258,22.258,22.258,5.072,22.405,0,0.228,0.529,0.5,0.899,0.386,0.261,0.02,0.112,0.183,0.379,0.112,0.001,0.112,NA,NA,0.033,0.787,0.183,0.257,0.189,NA,NA,0.048,NA,NA,0.026,1.301,0.287,NA,0.02,NA,NA,0.008,0.854,367.456,0.233,0.919,0.92,11.732,NA,NA,NA,NA,NA,NA,491.868,0.037,0.091,0.004,0.373,0.475,NA,0,0.026,0.312,0,2.291,1.387,NA,"78486Q10",156,156,TRUE
"8040","SIVB","017120",11786,2015-12-31,2016-09-30,2016-12-31,36.25,0.624,7.744,23.975,24.177,24.177,24.177,5.527,24.415,0,0.228,0.529,0.5,0.899,0.386,0.261,0.02,0.112,0.183,0.379,0.112,0.001,0.112,NA,NA,0.033,0.787,0.183,0.257,0.189,NA,NA,0.048,NA,NA,0.026,1.301,0.287,NA,0.02,NA,NA,0.008,0.854,367.456,0.233,0.919,0.92,11.732,NA,NA,NA,NA,NA,NA,491.868,0.037,0.091,0.004,0.373,0.475,NA,0,0.026,0.312,0,2.496,1.507,NA,"78486Q10",156,156,TRUE
"8041","SIVB","017120",11786,2015-12-31,2016-09-30,2017-01-31,36.409,0.624,7.744,24.054,24.258,24.258,24.258,5.552,24.523,0,0.228,0.529,0.5,0.899,0.386,0.261,0.02,0.112,0.183,0.379,0.112,0.001,0.112,NA,NA,0.033,0.787,0.183,0.257,0.189,NA,NA,0.048,NA,NA,0.026,1.301,0.287,NA,0.02,NA,NA,0.008,0.854,367.456,0.233,0.919,0.92,11.732,NA,NA,NA,NA,NA,NA,491.868,0.037,0.091,0.004,0.373,0.475,NA,0,0.026,0.312,0,2.507,1.512,NA,"78486Q10",156,156,TRUE
"8042","SIVB","017120",11786,2016-12-31,2016-12-31,2017-02-28,36.177,0.406,11.527,25.901,26.114,26.114,26.114,6.058,22.822,0,0.232,0.54,0.512,0.916,0.388,0.265,0.02,0.112,0.174,0.391,0.112,0.002,0.112,NA,NA,0.034,0.805,0.165,0.289,0.171,NA,NA,0.062,NA,NA,0.029,1.467,0.427,NA,0.018,NA,NA,0.011,0.878,338.959,0.206,0.915,0.917,11.23,NA,NA,NA,NA,NA,NA,NA,0.037,0.091,0.004,0.365,0.453,NA,0,0.024,0.312,-0.001,2.744,1.63,NA,"78486Q10",156,156,TRUE
"8043","SIVB","017120",11786,2016-12-31,2016-12-31,2017-03-31,35.311,0.406,11.527,25.25,25.457,25.457,25.457,5.913,22.276,0,0.232,0.54,0.512,0.916,0.388,0.265,0.02,0.112,0.174,0.391,0.112,0.002,0.112,NA,NA,0.034,0.805,0.165,0.289,0.171,NA,NA,0.062,NA,NA,0.029,1.467,0.427,NA,0.018,NA,NA,0.011,0.878,338.959,0.206,0.915,0.917,11.23,NA,NA,NA,NA,NA,NA,NA,0.037,0.091,0.004,0.365,0.453,NA,0,0.024,0.312,-0.001,2.678,1.589,NA,"78486Q10",156,156,TRUE
"8044","SIVB","017120",11786,2016-12-31,2016-12-31,2017-04-30,33.428,0.406,11.527,23.872,24.068,24.068,24.068,5.598,21.088,0,0.232,0.54,0.512,0.916,0.388,0.265,0.02,0.112,0.174,0.391,0.112,0.002,0.112,NA,NA,0.034,0.805,0.165,0.289,0.171,NA,NA,0.062,NA,NA,0.029,1.467,0.427,NA,0.018,NA,NA,0.011,0.878,338.959,0.206,0.915,0.917,11.23,NA,NA,NA,NA,NA,NA,NA,0.037,0.091,0.004,0.365,0.453,NA,0,0.024,0.312,-0.001,2.536,1.502,NA,"78486Q10",156,156,TRUE
"8045","SIVB","017120",11786,2019-12-31,2020-06-30,2020-09-30,18.671,0.626,7.143,13.813,13.885,14.006,14.006,3.51,8.541,0.018,0.253,0.493,0.467,0.849,0.359,0.29,0.025,0.148,0.218,0.264,0.147,0.005,0.144,NA,NA,0.04,0.844,0.102,0.208,0.104,NA,NA,0.138,NA,NA,0.021,0.905,0.509,NA,0.011,NA,NA,0.018,0.933,190.63,0.121,0.909,0.908,10.206,NA,NA,NA,NA,NA,NA,NA,0.047,0.105,0.008,0.467,0.532,NA,0,0.019,0.28,-0.008,1.785,0.406,NA,"78486Q10",156,156,TRUE
"8046","SIVB","017120",11786,2019-12-31,2020-06-30,2020-10-31,22.561,0.626,7.143,16.688,16.774,16.921,16.921,4.241,10.32,0.018,0.253,0.493,0.467,0.849,0.359,0.29,0.025,0.148,0.218,0.264,0.147,0.005,0.144,NA,NA,0.04,0.844,0.102,0.208,0.104,NA,NA,0.138,NA,NA,0.021,0.905,0.509,NA,0.011,NA,NA,0.018,0.933,190.63,0.121,0.909,0.908,10.206,NA,NA,NA,NA,NA,NA,NA,0.047,0.105,0.008,0.467,0.532,NA,0,0.019,0.28,-0.008,2.157,0.49,NA,"78486Q10",156,156,TRUE
"8047","SIVB","017120",11786,2016-12-31,2017-03-31,2017-07-31,34.882,0.386,9.18,22.965,23.174,23.174,23.174,5.496,19.644,0,0.237,0.536,0.508,0.914,0.391,0.274,0.021,0.115,0.19,0.391,0.115,0.004,0.115,NA,NA,0.035,0.798,0.173,0.231,0.178,NA,NA,0.066,NA,NA,0.024,1.148,0.254,NA,0.019,NA,NA,0.011,0.895,346.79,0.216,0.915,0.917,11.2,NA,NA,NA,NA,NA,NA,NA,0.039,0.089,0.004,0.377,0.472,NA,0,0.024,0.312,-0.002,2.498,2.013,NA,"78486Q10",156,156,TRUE
"8048","SIVB","017120",11786,2016-12-31,2017-06-30,2017-08-31,31.47,0.421,9.593,20.353,20.576,20.576,20.576,4.995,13.602,0,0.244,0.546,0.518,0.929,0.4,0.285,0.022,0.12,0.198,0.391,0.12,0.005,0.12,NA,NA,0.036,0.804,0.167,0.197,0.172,NA,NA,0.076,NA,NA,0.02,0.938,0.155,NA,0.018,NA,NA,0.011,0.923,348.637,0.207,0.916,0.917,11.231,NA,NA,NA,NA,NA,NA,NA,0.039,0.09,0.003,0.386,0.48,NA,0,0.024,0.312,-0.005,2.288,1.519,NA,"78486Q10",156,156,TRUE
"8049","SIVB","017120",11786,2016-12-31,2017-06-30,2017-09-30,34.79,0.421,9.593,22.487,22.733,22.733,22.733,5.522,15.037,0,0.244,0.546,0.518,0.929,0.4,0.285,0.022,0.12,0.198,0.391,0.12,0.005,0.12,NA,NA,0.036,0.804,0.167,0.197,0.172,NA,NA,0.076,NA,NA,0.02,0.938,0.155,NA,0.018,NA,NA,0.011,0.923,348.637,0.207,0.916,0.917,11.231,NA,NA,NA,NA,NA,NA,NA,0.039,0.09,0.003,0.386,0.48,NA,0,0.024,0.312,-0.005,2.53,1.678,NA,"78486Q10",156,156,TRUE
"8050","SIVB","017120",11786,2013-12-31,2014-03-31,2014-05-31,38.555,0.354,4.516,18.087,18.371,18.371,18.371,3.193,24.249,0,0.159,0.673,0.651,0.945,0.56,0.478,0.047,0.139,0.458,0.203,0.139,0.15,0.139,NA,NA,0.062,0.566,0.131,0.133,0.188,NA,NA,0.091,NA,NA,0.018,0.41,0.011,NA,0.02,NA,NA,0.007,0.86,340.016,0.232,0.882,0.918,11.458,NA,NA,NA,NA,NA,NA,117.89,0.065,0.164,0.004,0.481,0.85,NA,0,0.024,0.261,0.002,2.544,0.558,NA,"78486Q10",156,156,TRUE
"8051","SIVB","017120",11786,2013-12-31,2014-03-31,2014-06-30,42.787,0.354,4.516,20.003,20.317,20.317,20.317,3.543,26.91,0,0.159,0.673,0.651,0.945,0.56,0.478,0.047,0.139,0.458,0.203,0.139,0.15,0.139,NA,NA,0.062,0.566,0.131,0.133,0.188,NA,NA,0.091,NA,NA,0.018,0.41,0.011,NA,0.02,NA,NA,0.007,0.86,340.016,0.232,0.882,0.918,11.458,NA,NA,NA,NA,NA,NA,117.89,0.065,0.164,0.004,0.481,0.85,NA,0,0.024,0.261,0.002,2.823,0.617,NA,"78486Q10",156,156,TRUE
"8052","SIVB","017120",11786,2016-12-31,2017-09-30,2017-12-31,41.286,0.412,9.89,25.917,26.266,26.266,26.266,6.549,19.512,0,0.251,0.556,0.529,0.931,0.41,0.291,0.023,0.127,0.215,0.391,0.127,0.005,0.127,NA,NA,0.037,0.81,0.161,0.191,0.165,NA,NA,0.079,NA,NA,0.019,0.862,0.158,NA,0.017,NA,NA,0.011,0.918,357.417,0.198,0.916,0.918,11.345,NA,NA,NA,NA,NA,NA,NA,0.04,0.091,0.003,0.398,0.491,NA,0,0.024,0.312,-0.003,3.042,1.467,NA,"78486Q10",156,156,TRUE
"8053","SIVB","017120",11786,2016-12-31,2017-09-30,2018-01-31,43.575,0.412,9.89,27.334,27.702,27.702,27.702,6.912,20.594,0,0.251,0.556,0.529,0.931,0.41,0.291,0.023,0.127,0.215,0.391,0.127,0.005,0.127,NA,NA,0.037,0.81,0.161,0.191,0.165,NA,NA,0.079,NA,NA,0.019,0.862,0.158,NA,0.017,NA,NA,0.011,0.918,357.417,0.198,0.916,0.918,11.345,NA,NA,NA,NA,NA,NA,NA,0.04,0.091,0.003,0.398,0.491,NA,0,0.024,0.312,-0.003,3.211,1.548,NA,"78486Q10",156,156,TRUE
"8054","SIVB","017120",11786,2017-12-31,2017-12-31,2018-02-28,38.791,0.338,12.151,24.799,25.124,27.063,27.063,6.509,22.694,0,0.243,0.573,0.545,0.932,0.432,0.284,0.024,0.125,0.203,0.406,0.125,0.006,0.125,NA,NA,0.037,0.833,0.139,0.345,0.143,NA,NA,0.062,NA,NA,0.034,1.492,0.598,NA,0.015,NA,NA,0.012,0.912,364.426,0.166,0.916,0.917,11.219,NA,NA,NA,NA,NA,NA,NA,0.042,0.095,0.003,0.403,0.484,NA,0,0.021,0.3,-0.002,3.15,1.332,NA,"78486Q10",156,156,TRUE
"8055","SIVB","017120",11786,2017-12-31,2017-12-31,2018-03-31,37.427,0.338,12.151,23.905,24.219,26.088,26.088,6.281,21.896,0,0.243,0.573,0.545,0.932,0.432,0.284,0.024,0.125,0.203,0.406,0.125,0.006,0.125,NA,NA,0.037,0.833,0.139,0.345,0.143,NA,NA,0.062,NA,NA,0.034,1.492,0.598,NA,0.015,NA,NA,0.012,0.912,364.426,0.166,0.916,0.917,11.219,NA,NA,NA,NA,NA,NA,NA,0.042,0.095,0.003,0.403,0.484,NA,0,0.021,0.3,-0.002,3.039,1.284,NA,"78486Q10",156,156,TRUE
"8056","SIVB","017120",11786,2017-12-31,2017-12-31,2018-04-30,46.767,0.338,12.151,29.842,30.233,32.566,32.566,7.848,27.36,0,0.243,0.573,0.545,0.932,0.432,0.284,0.024,0.125,0.203,0.406,0.125,0.006,0.125,NA,NA,0.037,0.833,0.139,0.345,0.143,NA,NA,0.062,NA,NA,0.034,1.492,0.598,NA,0.015,NA,NA,0.012,0.912,364.426,0.166,0.916,0.917,11.219,NA,NA,NA,NA,NA,NA,NA,0.042,0.095,0.003,0.403,0.484,NA,0,0.021,0.3,-0.002,3.797,1.603,NA,"78486Q10",156,156,TRUE
"8057","SIVB","017120",11786,2017-12-31,2018-03-31,2018-05-31,49.347,0.348,9.567,26.497,26.838,28.557,28.557,7.614,19.879,0,0.269,0.592,0.565,0.937,0.459,0.312,0.026,0.147,0.246,0.406,0.147,0.007,0.147,NA,NA,0.04,0.827,0.144,0.251,0.149,NA,NA,0.069,NA,NA,0.025,0.978,0.426,NA,0.015,NA,NA,0.012,0.942,373.127,0.175,0.916,0.917,11.281,NA,NA,NA,NA,NA,NA,NA,0.043,0.097,0.003,0.434,0.525,NA,0,0.021,0.3,-0.005,3.745,0.982,NA,"78486Q10",156,156,TRUE
"8058","SIVB","017120",11786,2017-12-31,2018-03-31,2018-06-30,45.856,0.348,9.567,24.513,24.829,26.419,26.419,7.075,18.473,0,0.269,0.592,0.565,0.937,0.459,0.312,0.026,0.147,0.246,0.406,0.147,0.007,0.147,NA,NA,0.04,0.827,0.144,0.251,0.149,NA,NA,0.069,NA,NA,0.025,0.978,0.426,NA,0.015,NA,NA,0.012,0.942,373.127,0.175,0.916,0.917,11.281,NA,NA,NA,NA,NA,NA,NA,0.043,0.097,0.003,0.434,0.525,NA,0,0.021,0.3,-0.005,3.48,0.908,NA,"78486Q10",156,156,TRUE
"8059","SIVB","017120",11786,2017-12-31,2018-03-31,2018-07-31,48.896,0.348,9.567,26.136,26.473,28.168,28.168,7.544,19.697,0,0.269,0.592,0.565,0.937,0.459,0.312,0.026,0.147,0.246,0.406,0.147,0.007,0.147,NA,NA,0.04,0.827,0.144,0.251,0.149,NA,NA,0.069,NA,NA,0.025,0.978,0.426,NA,0.015,NA,NA,0.012,0.942,373.127,0.175,0.916,0.917,11.281,NA,NA,NA,NA,NA,NA,NA,0.043,0.097,0.003,0.434,0.525,NA,0,0.021,0.3,-0.005,3.711,0.968,NA,"78486Q10",156,156,TRUE
"8060","SIVB","017120",11786,2014-12-31,2014-12-31,2015-04-30,36.901,0.477,7.127,23.792,24.138,25.002,25.002,4.602,26.623,0,0.179,0.605,0.578,0.936,0.441,0.351,0.027,0.11,0.299,0.266,0.11,0.061,0.11,NA,NA,0.035,0.625,0.101,0.102,0.139,NA,NA,0.051,NA,NA,0.012,0.516,0.017,NA,0.013,NA,NA,0.007,0.834,441.959,0.161,0.897,0.925,12.523,NA,NA,NA,NA,NA,NA,121.392,0.045,0.118,0.003,0.328,0.525,NA,0,0.027,0.277,0,2.414,2.313,NA,"78486Q10",156,156,TRUE
"8061","SIVB","017120",11786,2014-12-31,2015-03-31,2015-05-31,37.958,0.458,9.001,25.076,25.455,26.35,26.35,5.177,26.839,0,0.196,0.547,0.517,0.924,0.368,0.292,0.021,0.101,0.227,0.266,0.101,0.011,0.101,NA,NA,0.033,0.609,0.118,0.123,0.162,NA,NA,0.058,NA,NA,0.015,0.775,0.043,NA,0.016,NA,NA,0.007,0.812,428.583,0.193,0.891,0.921,11.815,NA,NA,NA,NA,NA,NA,119.531,0.036,0.103,0.003,0.291,0.477,NA,0,0.027,0.277,0,2.326,2.342,NA,"78486Q10",156,156,TRUE
"8062","SIVB","017120",11786,2017-12-31,2018-06-30,2018-10-31,35.004,0.303,9.766,17.042,17.278,18.206,18.206,5.346,22.264,0,0.296,0.603,0.578,0.935,0.473,0.335,0.028,0.169,0.253,0.406,0.169,0.007,0.169,NA,NA,0.042,0.836,0.137,0.26,0.141,NA,NA,0.061,NA,NA,0.026,0.946,0.474,NA,0.015,NA,NA,0.012,0.922,389.903,0.164,0.915,0.916,11.174,NA,NA,NA,NA,NA,NA,NA,0.045,0.1,0.003,0.456,0.546,NA,0,0.021,0.3,0.003,2.712,0.557,NA,"78486Q10",156,156,TRUE
"8063","SIVB","017120",11786,2017-12-31,2018-09-30,2018-11-30,34.636,0.298,10.42,15.671,15.886,16.611,16.611,5.337,16.629,0,0.324,0.613,0.589,0.939,0.489,0.362,0.029,0.191,0.264,0.406,0.191,0.007,0.191,NA,NA,0.044,0.844,0.129,0.37,0.133,NA,NA,0.06,NA,NA,0.036,1.279,0.651,NA,0.014,NA,NA,0.012,0.946,403.79,0.153,0.914,0.915,11.001,NA,NA,NA,NA,NA,NA,NA,0.046,0.102,0.003,0.472,0.56,NA,0,0.021,0.3,0,2.755,0.435,NA,"78486Q10",156,156,TRUE
"8064","SIVB","017120",11786,2017-12-31,2018-09-30,2018-12-31,25.493,0.298,10.42,11.68,11.84,12.381,12.381,3.928,12.24,0,0.324,0.613,0.589,0.939,0.489,0.362,0.029,0.191,0.264,0.406,0.191,0.007,0.191,NA,NA,0.044,0.844,0.129,0.37,0.133,NA,NA,0.06,NA,NA,0.036,1.279,0.651,NA,0.014,NA,NA,0.012,0.946,403.79,0.153,0.914,0.915,11.001,NA,NA,NA,NA,NA,NA,NA,0.046,0.102,0.003,0.472,0.56,NA,0,0.021,0.3,0,2.028,0.324,NA,"78486Q10",156,156,TRUE
"8065","SIVB","017120",11786,2017-12-31,2018-09-30,2019-01-31,31.354,0.298,10.42,14.353,14.55,15.214,15.214,4.831,15.053,0,0.324,0.613,0.589,0.939,0.489,0.362,0.029,0.191,0.264,0.406,0.191,0.007,0.191,NA,NA,0.044,0.844,0.129,0.37,0.133,NA,NA,0.06,NA,NA,0.036,1.279,0.651,NA,0.014,NA,NA,0.012,0.946,403.79,0.153,0.914,0.915,11.001,NA,NA,NA,NA,NA,NA,NA,0.046,0.102,0.003,0.472,0.56,NA,0,0.021,0.3,0,2.494,0.398,NA,"78486Q10",156,156,TRUE
"8066","SIVB","017120",11786,2018-12-31,2018-12-31,2019-02-28,26.501,0.512,6.69,13.469,13.648,13.648,13.648,4.793,13.937,0,0.359,0.623,0.602,0.94,0.502,0.394,0.031,0.21,0.264,0.258,0.21,0.007,0.21,NA,NA,0.045,0.858,0.117,0.223,0.12,NA,NA,0.069,NA,NA,0.023,0.785,0.476,NA,0.013,NA,NA,0.018,0.951,399.829,0.136,0.908,0.908,10.098,NA,NA,NA,NA,NA,NA,NA,0.05,0.107,0.004,0.455,0.531,NA,0,0.018,0.268,0.001,2.543,0.308,NA,"78486Q10",156,156,TRUE
"8067","SIVB","017120",11786,2018-12-31,2018-12-31,2019-03-31,23.697,0.512,6.69,12.118,12.278,12.278,12.278,4.285,12.462,0,0.359,0.623,0.602,0.94,0.502,0.394,0.031,0.21,0.264,0.258,0.21,0.007,0.21,NA,NA,0.045,0.858,0.117,0.223,0.12,NA,NA,0.069,NA,NA,0.023,0.785,0.476,NA,0.013,NA,NA,0.018,0.951,399.829,0.136,0.908,0.908,10.098,NA,NA,NA,NA,NA,NA,NA,0.05,0.107,0.004,0.455,0.531,NA,0,0.018,0.268,0.001,2.274,0.277,NA,"78486Q10",156,156,TRUE
"8068","SIVB","017120",11786,2014-12-31,2015-09-30,2015-11-30,33.518,0.534,8.287,20.962,21.197,21.825,21.825,4.398,23.224,0,0.203,0.558,0.533,0.906,0.41,0.293,0.022,0.109,0.234,0.266,0.109,0.022,0.109,NA,NA,0.035,0.679,0.161,0.167,0.192,NA,NA,0.051,NA,NA,0.018,0.851,0.031,NA,0.02,NA,NA,0.007,0.828,423.063,0.238,0.908,0.923,12.165,NA,NA,NA,NA,NA,NA,527.913,0.039,0.108,0.004,0.351,0.516,NA,0,0.027,0.277,0.001,2.149,1.138,NA,"78486Q10",156,156,TRUE
"8069","SIVB","017120",11786,2018-12-31,2019-03-31,2019-05-31,22.306,0.459,8.223,9.995,10.105,10.11,10.11,3.542,11.317,0,0.361,0.619,0.597,0.936,0.5,0.392,0.033,0.223,0.265,0.258,0.223,0.005,0.223,NA,NA,0.048,0.849,0.127,0.283,0.13,NA,NA,0.082,NA,NA,0.029,0.913,0.553,NA,0.014,NA,NA,0.018,0.953,313.031,0.149,0.911,0.911,10.502,NA,NA,NA,NA,NA,NA,NA,0.051,0.108,0.004,0.501,0.59,NA,0,0.018,0.268,0.002,1.961,0.211,NA,"78486Q10",156,156,TRUE
"8070","SIVB","017120",11786,2018-12-31,2019-03-31,2019-06-30,24.653,0.459,8.223,11.146,11.269,11.275,11.275,3.914,12.507,0,0.361,0.619,0.597,0.936,0.5,0.392,0.033,0.223,0.265,0.258,0.223,0.005,0.223,NA,NA,0.048,0.849,0.127,0.283,0.13,NA,NA,0.082,NA,NA,0.029,0.913,0.553,NA,0.014,NA,NA,0.018,0.953,313.031,0.149,0.911,0.911,10.502,NA,NA,NA,NA,NA,NA,NA,0.051,0.108,0.004,0.501,0.59,NA,0,0.018,0.268,0.002,2.167,0.235,NA,"78486Q10",156,156,TRUE
"8071","SIVB","017120",11786,2015-12-31,2015-12-31,2016-03-31,22.534,0.521,9.387,15.231,15.415,15.415,15.415,3.472,15.526,0,0.226,0.54,0.514,0.909,0.397,0.273,0.02,0.114,0.194,0.379,0.114,0.007,0.114,NA,NA,0.031,0.774,0.193,0.381,0.199,NA,NA,0.036,NA,NA,0.035,1.914,0.493,NA,0.019,NA,NA,0.008,0.841,402.957,0.249,0.925,0.927,12.931,NA,NA,NA,NA,NA,NA,491.868,0.036,0.099,0.004,0.368,0.475,NA,0,0.026,0.312,0,1.65,0.799,NA,"78486Q10",156,156,TRUE
"8072","SIVB","017120",11786,2015-12-31,2015-12-31,2016-04-30,23.073,0.521,9.387,15.564,15.752,15.752,15.752,3.555,15.898,0,0.226,0.54,0.514,0.909,0.397,0.273,0.02,0.114,0.194,0.379,0.114,0.007,0.114,NA,NA,0.031,0.774,0.193,0.381,0.199,NA,NA,0.036,NA,NA,0.035,1.914,0.493,NA,0.019,NA,NA,0.008,0.841,402.957,0.249,0.925,0.927,12.931,NA,NA,NA,NA,NA,NA,491.868,0.036,0.099,0.004,0.368,0.475,NA,0,0.026,0.312,0,1.689,0.817,NA,"78486Q10",156,156,TRUE
"8073","SIVB","017120",11786,2015-12-31,2016-03-31,2016-05-31,25.123,0.641,9.123,16.954,17.138,17.138,17.138,3.744,16.393,0,0.219,0.517,0.489,0.892,0.373,0.228,0.019,0.108,0.181,0.379,0.108,0.003,0.108,NA,NA,0.032,0.774,0.193,0.24,0.2,NA,NA,0.049,NA,NA,0.023,1.261,0.197,NA,0.02,NA,NA,0.008,0.84,398.04,0.249,0.922,0.923,12.251,NA,NA,NA,NA,NA,NA,491.868,0.036,0.096,0.004,0.369,0.476,NA,0,0.026,0.312,0,1.689,0.893,NA,"78486Q10",156,156,TRUE
"8074","SIVB","017120",11786,2015-12-31,2016-03-31,2016-06-30,21.787,0.641,9.123,14.64,14.799,14.799,14.799,3.246,14.216,0,0.219,0.517,0.489,0.892,0.373,0.228,0.019,0.108,0.181,0.379,0.108,0.003,0.108,NA,NA,0.032,0.774,0.193,0.24,0.2,NA,NA,0.049,NA,NA,0.023,1.261,0.197,NA,0.02,NA,NA,0.008,0.84,398.04,0.249,0.922,0.923,12.251,NA,NA,NA,NA,NA,NA,491.868,0.036,0.096,0.004,0.369,0.476,NA,0,0.026,0.312,0,1.464,0.771,NA,"78486Q10",156,156,TRUE
"8075","SIVB","017120",11786,2015-12-31,2016-03-31,2016-07-31,22.997,0.641,9.123,15.449,15.617,15.617,15.617,3.427,15.005,0,0.219,0.517,0.489,0.892,0.373,0.228,0.019,0.108,0.181,0.379,0.108,0.003,0.108,NA,NA,0.032,0.774,0.193,0.24,0.2,NA,NA,0.049,NA,NA,0.023,1.261,0.197,NA,0.02,NA,NA,0.008,0.84,398.04,0.249,0.922,0.923,12.251,NA,NA,NA,NA,NA,NA,491.868,0.036,0.096,0.004,0.369,0.476,NA,0,0.026,0.312,0,1.546,0.814,NA,"78486Q10",156,156,TRUE
"8076","SIVB","017120",11786,2015-12-31,2016-06-30,2016-08-31,24.426,0.708,8.298,16.776,16.956,16.956,16.956,3.725,20.906,0,0.22,0.52,0.492,0.887,0.373,0.253,0.019,0.107,0.182,0.379,0.107,0.002,0.107,NA,NA,0.032,0.781,0.188,0.263,0.194,NA,NA,0.043,NA,NA,0.026,1.385,0.287,NA,0.02,NA,NA,0.008,0.807,382.704,0.24,0.92,0.922,12.016,NA,NA,NA,NA,NA,NA,491.868,0.036,0.092,0.005,0.366,0.468,NA,0,0.026,0.312,0.002,1.649,0.9,NA,"78486Q10",156,156,TRUE
"8077","SIVB","017120",11786,2018-12-31,2019-09-30,2020-01-31,22.254,0.547,5.963,11.009,11.101,11.111,11.111,3.694,13.207,0,0.34,0.6,0.577,0.914,0.483,0.375,0.034,0.218,0.283,0.258,0.218,0.007,0.218,NA,NA,0.049,0.846,0.131,0.157,0.134,NA,NA,0.117,NA,NA,0.016,0.505,0.169,NA,0.015,NA,NA,0.018,0.946,214.502,0.154,0.91,0.91,10.345,NA,NA,NA,NA,NA,NA,NA,0.054,0.116,0.005,0.519,0.613,NA,0,0.018,0.268,0.003,2.106,0.24,NA,"78486Q10",156,156,TRUE
"8078","SIVB","017120",11786,2019-12-31,2019-12-31,2020-02-29,16.122,0.473,6.728,9.44,9.509,9.579,9.579,3.031,9.217,0,0.321,0.583,0.56,0.91,0.455,0.358,0.032,0.202,0.301,0.264,0.202,0.008,0.196,NA,NA,0.045,0.853,0.079,0.081,0.081,NA,NA,0.105,NA,NA,0.008,0.283,0.03,NA,0.009,NA,NA,0.018,0.944,179.222,0.092,0.907,0.906,9.951,NA,NA,NA,NA,NA,NA,NA,0.055,0.116,0.006,0.492,0.547,NA,0,0.019,0.28,0,1.75,0.201,NA,"78486Q10",156,156,TRUE
"8079","SIVB","017120",11786,2019-12-31,2019-12-31,2020-03-31,11.688,0.473,6.728,6.852,6.902,6.953,6.953,2.198,6.682,0,0.321,0.583,0.56,0.91,0.455,0.358,0.032,0.202,0.301,0.264,0.202,0.008,0.196,NA,NA,0.045,0.853,0.079,0.081,0.081,NA,NA,0.105,NA,NA,0.008,0.283,0.03,NA,0.009,NA,NA,0.018,0.944,179.222,0.092,0.907,0.906,9.951,NA,NA,NA,NA,NA,NA,NA,0.055,0.116,0.006,0.492,0.547,NA,0,0.019,0.28,0,1.269,0.146,NA,"78486Q10",156,156,TRUE
"8080","SIVB","017120",11786,2019-12-31,2019-12-31,2020-04-30,14.951,0.473,6.728,8.761,8.825,8.89,8.89,2.811,8.548,0,0.321,0.583,0.56,0.91,0.455,0.358,0.032,0.202,0.301,0.264,0.202,0.008,0.196,NA,NA,0.045,0.853,0.079,0.081,0.081,NA,NA,0.105,NA,NA,0.008,0.283,0.03,NA,0.009,NA,NA,0.018,0.944,179.222,0.092,0.907,0.906,9.951,NA,NA,NA,NA,NA,NA,NA,0.055,0.116,0.006,0.492,0.547,NA,0,0.019,0.28,0,1.623,0.187,NA,"78486Q10",156,156,TRUE
