"","TICKER","gvkey","public_date","bm","ptb","GProf","npm","capital_ratio","totdebt_invcap","cash_lt","short_debt","debt_assets","de_ratio","sale_equity","sale_invcap"
"8198","SNV","013041",2015-02-28,0.791,1.307,0.039,0.165,0.391,0.454,0.054,0.14,0.888,7.895,0.39,0.237
"8199","SNV","013041",2015-03-31,0.791,1.296,0.039,0.165,0.391,0.454,0.054,0.14,0.888,7.895,0.39,0.237
"8200","SNV","013041",2015-04-30,0.791,1.271,0.039,0.165,0.391,0.454,0.054,0.14,0.888,7.895,0.39,0.237
"8201","SNV","013041",2015-05-31,0.774,1.331,0.039,0.169,0.411,0.444,0.059,0.074,0.887,7.838,0.39,0.23
"8202","SNV","013041",2018-10-31,0.457,1.536,0.041,0.225,0.367,0.409,0.042,0.102,0.904,9.437,0.502,0.318
"8203","SNV","013041",2018-11-30,0.532,1.547,0.043,0.224,0.358,0.429,0.036,0.163,0.904,9.435,0.52,0.333
"8204","SNV","013041",2018-12-31,0.532,1.309,0.043,0.224,0.358,0.429,0.036,0.163,0.904,9.435,0.52,0.333
"8205","SNV","013041",2019-01-31,0.532,2.064,0.043,0.224,0.358,0.429,0.036,0.163,0.904,9.435,0.52,0.333
"8206","SNV","013041",2019-02-28,0.793,2.239,0.042,0.264,0.346,0.531,0.039,0.349,0.904,9.425,0.518,0.339
"8207","SNV","013041",2019-03-31,0.793,1.861,0.042,0.264,0.346,0.531,0.039,0.349,0.904,9.425,0.518,0.339
"8208","SNV","013041",2019-04-30,0.793,2.081,0.042,0.264,0.346,0.531,0.039,0.349,0.904,9.425,0.518,0.339
"8209","SNV","013041",2019-05-31,0.814,1.143,0.042,0.244,0.349,0.486,0.035,0.282,0.903,9.267,0.525,0.342
"8210","SNV","013041",2019-06-30,0.814,1.252,0.042,0.244,0.349,0.486,0.035,0.282,0.903,9.267,0.525,0.342
"8211","SNV","013041",2019-07-31,0.814,1.36,0.042,0.244,0.349,0.486,0.035,0.282,0.903,9.267,0.525,0.342
"8212","SNV","013041",2019-08-31,0.83,1.203,0.041,0.241,0.354,0.534,0.032,0.337,0.902,9.222,0.523,0.338
"8213","SNV","013041",2016-05-31,0.777,1.428,0.038,0.183,0.42,0.457,0.055,0.08,0.895,8.547,0.41,0.238
"8214","SNV","013041",2016-06-30,0.777,1.287,0.038,0.183,0.42,0.457,0.055,0.08,0.895,8.547,0.41,0.238
"8215","SNV","013041",2019-11-30,0.821,1.288,0.04,0.232,0.351,0.579,0.03,0.393,0.9,9.043,0.513,0.333
"8216","SNV","013041",2019-12-31,0.821,1.326,0.04,0.232,0.351,0.579,0.03,0.393,0.9,9.043,0.513,0.333
"8217","SNV","013041",2020-01-31,0.821,1.19,0.04,0.232,0.351,0.579,0.03,0.393,0.9,9.043,0.513,0.333
"8218","SNV","013041",2020-02-29,0.764,0.97,0.039,0.234,0.282,0.648,0.027,0.565,0.897,8.754,0.487,0.35
"8219","SNV","013041",2020-03-31,0.764,0.587,0.039,0.234,0.282,0.648,0.027,0.565,0.897,8.754,0.487,0.35
"8220","SNV","013041",2020-04-30,0.764,0.702,0.039,0.234,0.282,0.648,0.027,0.565,0.897,8.754,0.487,0.35
"8221","SNV","013041",2020-05-31,1.751,0.624,0.036,0.2,0.345,0.613,0.031,0.438,0.899,8.873,0.491,0.322
"8222","SNV","013041",2020-06-30,1.751,0.668,0.036,0.2,0.345,0.613,0.031,0.438,0.899,8.873,0.491,0.322
"8223","SNV","013041",2020-07-31,1.751,0.656,0.036,0.2,0.345,0.613,0.031,0.438,0.899,8.873,0.491,0.322
"8224","SNV","013041",2020-08-31,1.493,0.713,0.033,0.173,0.333,0.566,0.032,0.411,0.901,9.066,0.488,0.325
"8225","SNV","013041",2020-09-30,1.493,0.691,0.033,0.173,0.333,0.566,0.032,0.411,0.901,9.066,0.488,0.325
"8226","SNV","013041",2020-10-31,1.493,0.848,0.033,0.173,0.333,0.566,0.032,0.411,0.901,9.066,0.488,0.325
"8227","SNV","013041",2020-11-30,1.452,1.031,0.032,0.158,0.31,0.486,0.035,0.362,0.902,9.236,0.47,0.325
"8228","SNV","013041",2020-12-31,1.452,1.057,0.032,0.158,0.31,0.486,0.035,0.362,0.902,9.236,0.47,0.325
"8229","SNV","013041",2021-01-31,1.452,1.216,0.032,0.158,0.31,0.486,0.035,0.362,0.902,9.236,0.47,0.325
"8230","SNV","013041",2021-02-28,0.965,1.355,0.031,0.162,0.189,0.226,0.086,0.164,0.905,9.539,0.447,0.363
"8231","SNV","013041",2011-02-28,0.994,0.972,0.005,-0.513,0.329,0.513,0.136,0.362,0.899,9.029,0.542,0.362
"8232","SNV","013041",2021-04-30,0.965,1.509,0.031,0.162,0.189,0.226,0.086,0.164,0.905,9.539,0.447,0.363
"8233","SNV","013041",2021-05-31,0.679,1.578,0.034,0.233,0.237,0.299,0.057,0.207,0.906,9.602,0.439,0.335
"8234","SNV","013041",2021-06-30,0.679,1.41,0.034,0.233,0.237,0.299,0.057,0.207,0.906,9.602,0.439,0.335
"8235","SNV","013041",2021-07-31,0.679,1.314,0.034,0.233,0.237,0.299,0.057,0.207,0.906,9.602,0.439,0.335
"8236","SNV","013041",2021-08-31,0.728,1.343,0.036,0.288,0.202,0.254,0.065,0.202,0.905,9.547,0.414,0.33
"8237","SNV","013041",2021-09-30,0.728,1.367,0.036,0.288,0.202,0.254,0.065,0.202,0.905,9.547,0.414,0.33
"8238","SNV","013041",2021-10-31,0.728,1.442,0.036,0.288,0.202,0.254,0.065,0.202,0.905,9.547,0.414,0.33
"8239","SNV","013041",2021-11-30,0.739,1.398,0.037,0.336,0.188,0.226,0.068,0.17,0.905,9.57,0.406,0.33
"8240","SNV","013041",2021-12-31,0.739,1.477,0.037,0.336,0.188,0.226,0.068,0.17,0.905,9.57,0.406,0.33
"8241","SNV","013041",2022-01-31,0.739,1.53,0.037,0.336,0.188,0.226,0.068,0.17,0.905,9.57,0.406,0.33
"8242","SNV","013041",2022-02-28,0.686,1.604,0.036,0.362,0.146,0.237,0.058,0.384,0.908,9.821,0.397,0.339
"8243","SNV","013041",2022-03-31,0.686,1.498,0.036,0.362,0.146,0.237,0.058,0.384,0.908,9.821,0.397,0.339
"8244","SNV","013041",2022-04-30,0.686,1.27,0.036,0.362,0.146,0.237,0.058,0.384,0.908,9.821,0.397,0.339
"8245","SNV","013041",2022-05-31,0.602,1.446,0.037,0.354,0.166,0.228,0.052,0.27,0.908,9.876,0.408,0.34
"8246","SNV","013041",2022-06-30,0.602,1.222,0.037,0.354,0.166,0.228,0.052,0.27,0.908,9.876,0.408,0.34
"8247","SNV","013041",2022-07-31,0.602,1.369,0.037,0.354,0.166,0.228,0.052,0.27,0.908,9.876,0.408,0.34
"8248","SNV","013041",2022-08-31,0.772,1.442,0.037,0.344,0.191,0.259,0.043,0.262,0.912,10.355,0.429,0.347
"8249","SNV","013041",2022-09-30,0.772,1.347,0.037,0.344,0.191,0.259,0.043,0.262,0.912,10.355,0.429,0.347
"8250","SNV","013041",2022-10-31,0.772,1.432,0.037,0.344,0.191,0.259,0.043,0.262,0.912,10.355,0.429,0.347
"8251","SNV","013041",2022-11-30,0.677,1.66,0.037,0.332,0.296,0.357,0.038,0.172,0.918,11.134,0.479,0.337
"8252","SNV","013041",2022-12-31,0.677,1.479,0.037,0.332,0.296,0.357,0.038,0.172,0.918,11.134,0.479,0.337
"8253","SNV","013041",2012-09-30,1.221,0.98,0.036,0.092,0.315,0.414,0.103,0.241,0.896,8.599,0.508,0.348
"8254","SNV","013041",2019-09-30,0.83,1.211,0.041,0.241,0.354,0.534,0.032,0.337,0.902,9.222,0.523,0.338
"8255","SNV","013041",2019-10-31,0.83,1.097,0.041,0.241,0.354,0.534,0.032,0.337,0.902,9.222,0.523,0.338
"8256","SNV","013041",2018-09-30,0.457,1.888,0.041,0.225,0.367,0.409,0.042,0.102,0.904,9.437,0.502,0.318
"8257","SNV","013041",2018-01-31,0.521,2.087,0.039,0.225,0.403,0.447,0.042,0.098,0.903,9.359,0.47,0.28
"8258","SNV","013041",2017-10-31,0.534,1.95,0.04,0.207,0.413,0.46,0.04,0.101,0.903,9.276,0.462,0.271
"8259","SNV","013041",2017-11-30,0.521,2.066,0.039,0.225,0.403,0.447,0.042,0.098,0.903,9.359,0.47,0.28
"8260","SNV","013041",2017-12-31,0.521,1.996,0.039,0.225,0.403,0.447,0.042,0.098,0.903,9.359,0.47,0.28
"8261","SNV","013041",2010-06-30,1.046,0.738,-0.013,-0.836,0.37,0.592,0.09,0.379,0.913,10.539,0.641,0.401
"8262","SNV","013041",2018-02-28,0.497,2.063,0.039,0.192,0.352,0.409,0.033,0.14,0.905,9.542,0.484,0.314
"8263","SNV","013041",2018-03-31,0.497,2.09,0.039,0.192,0.352,0.409,0.033,0.14,0.905,9.542,0.484,0.314
"8264","SNV","013041",2018-04-30,0.497,2.188,0.039,0.192,0.352,0.409,0.033,0.14,0.905,9.542,0.484,0.314
"8265","SNV","013041",2021-03-31,0.965,1.471,0.031,0.162,0.189,0.226,0.086,0.164,0.905,9.539,0.447,0.363
"8266","SNV","013041",2010-07-31,1.046,1.22,-0.013,-0.836,0.37,0.592,0.09,0.379,0.913,10.539,0.641,0.401
"8267","SNV","013041",2018-07-31,0.477,2.052,0.04,0.209,0.385,0.423,0.041,0.09,0.905,9.497,0.493,0.303
"8268","SNV","013041",2018-08-31,0.457,2.064,0.041,0.225,0.367,0.409,0.042,0.102,0.904,9.437,0.502,0.318
"8269","SNV","013041",2018-05-31,0.477,2.268,0.04,0.209,0.385,0.423,0.041,0.09,0.905,9.497,0.493,0.303
"8270","SNV","013041",2018-06-30,0.477,2.214,0.04,0.209,0.385,0.423,0.041,0.09,0.905,9.497,0.493,0.303
"8271","SNV","013041",2012-08-31,1.221,0.861,0.036,0.092,0.315,0.414,0.103,0.241,0.896,8.599,0.508,0.348
"8373","STT","010035",2010-04-30,0.672,1.491,0.054,0.193,0.371,1.916,0.221,0.807,0.908,9.9,0.646,0.407
"8374","STT","010035",2010-09-30,0.947,1.177,0.057,0.177,0.368,1.78,0.212,0.793,0.906,9.694,0.663,0.419
"8375","STT","010035",2010-06-30,0.681,1.101,0.056,0.188,0.387,1.93,0.226,0.799,0.911,10.299,0.697,0.427
"8376","STT","010035",2010-03-31,0.672,1.548,0.054,0.193,0.371,1.916,0.221,0.807,0.908,9.9,0.646,0.407
"8377","STT","010035",2010-08-31,0.947,1.096,0.057,0.177,0.368,1.78,0.212,0.793,0.906,9.694,0.663,0.419
"8378","STT","010035",2011-01-31,0.93,1.335,0.056,0.198,0.352,1.61,0.208,0.781,0.902,9.184,0.627,0.406
"8379","STT","010035",2010-01-31,0.524,1.556,0.056,0.154,0.369,1.968,0.293,0.812,0.917,11.078,0.776,0.49
"8380","STT","010035",2010-07-31,0.681,1.267,0.056,0.188,0.387,1.93,0.226,0.799,0.911,10.299,0.697,0.427
"8381","STT","010035",2010-12-31,0.93,1.324,0.056,0.198,0.352,1.61,0.208,0.781,0.902,9.184,0.627,0.406
"8382","STT","010035",2011-05-31,0.825,1.235,0.054,0.158,0.317,1.325,0.192,0.761,0.894,8.453,0.551,0.376
"8383","STT","010035",2010-05-31,0.681,1.243,0.056,0.188,0.387,1.93,0.226,0.799,0.911,10.299,0.697,0.427
"8384","STT","010035",2010-02-28,0.672,1.535,0.054,0.193,0.371,1.916,0.221,0.807,0.908,9.9,0.646,0.407
"8385","STT","010035",2011-04-30,0.765,1.319,0.056,0.16,0.255,1.364,0.2,0.813,0.889,8.024,0.546,0.407
"8386","STT","010035",2011-09-30,0.859,0.838,0.053,0.163,0.312,1.189,0.199,0.737,0.893,8.355,0.531,0.365
"8387","STT","010035",2011-10-31,0.859,1.053,0.053,0.163,0.312,1.189,0.199,0.737,0.893,8.355,0.531,0.365
"8388","STT","010035",2011-07-31,0.825,1.119,0.054,0.158,0.317,1.325,0.192,0.761,0.894,8.453,0.551,0.376
"8389","STT","010035",2011-08-31,0.859,0.926,0.053,0.163,0.312,1.189,0.199,0.737,0.893,8.355,0.531,0.365
"8390","STT","010035",2012-01-31,1.208,1.006,0.051,0.163,0.303,1.149,0.218,0.736,0.895,8.569,0.521,0.363
"8391","STT","010035",2012-02-29,0.962,1.09,0.044,0.188,0.248,0.858,0.345,0.712,0.911,10.178,0.526,0.396
"8392","STT","010035",2012-03-31,0.962,1.175,0.044,0.188,0.248,0.858,0.345,0.712,0.911,10.178,0.526,0.396
"8393","STT","010035",2012-04-30,0.962,1.233,0.044,0.188,0.248,0.858,0.345,0.712,0.911,10.178,0.526,0.396
"8394","STT","010035",2012-05-31,0.882,1.024,0.048,0.183,0.289,0.965,0.267,0.7,0.902,9.172,0.519,0.369
"8395","STT","010035",2012-06-30,0.882,1.109,0.048,0.183,0.289,0.965,0.267,0.7,0.902,9.172,0.519,0.369
"8396","STT","010035",2011-06-30,0.825,1.217,0.054,0.158,0.317,1.325,0.192,0.761,0.894,8.453,0.551,0.376
"8397","STT","010035",2012-08-31,0.907,1.028,0.047,0.183,0.268,0.902,0.274,0.703,0.903,9.295,0.513,0.376
"8398","STT","010035",2012-09-30,0.907,1.036,0.047,0.183,0.268,0.902,0.274,0.703,0.903,9.295,0.513,0.376
"8399","STT","010035",2012-10-31,0.907,1.101,0.047,0.183,0.268,0.902,0.274,0.703,0.903,9.295,0.513,0.376
"8400","STT","010035",2012-11-30,1.03,1.019,0.047,0.196,0.254,0.776,0.268,0.673,0.901,9.1,0.501,0.374
"8401","STT","010035",2012-12-31,1.03,1.078,0.047,0.196,0.254,0.776,0.268,0.673,0.901,9.1,0.501,0.374
"8402","STT","010035",2013-01-31,1.03,1.277,0.047,0.196,0.254,0.776,0.268,0.673,0.901,9.1,0.501,0.374
"8403","STT","010035",2013-02-28,0.945,1.269,0.043,0.204,0.263,0.719,0.289,0.635,0.906,9.666,0.485,0.358
"8404","STT","010035",2013-03-31,0.945,1.325,0.043,0.204,0.263,0.719,0.289,0.635,0.906,9.666,0.485,0.358
"8405","STT","010035",2013-04-30,0.945,1.308,0.043,0.204,0.263,0.719,0.289,0.635,0.906,9.666,0.485,0.358
"8406","STT","010035",2013-05-31,0.757,1.481,0.046,0.208,0.251,0.769,0.265,0.673,0.903,9.27,0.491,0.367
"8407","STT","010035",2013-06-30,0.757,1.459,0.046,0.208,0.251,0.769,0.265,0.673,0.903,9.27,0.491,0.367
"8408","STT","010035",2013-07-31,0.757,1.559,0.046,0.208,0.251,0.769,0.265,0.673,0.903,9.27,0.491,0.367
"8409","STT","010035",2013-08-31,0.67,1.519,0.045,0.214,0.267,0.757,0.27,0.647,0.905,9.568,0.496,0.363
"8410","STT","010035",2013-09-30,0.67,1.497,0.045,0.214,0.267,0.757,0.27,0.647,0.905,9.568,0.496,0.363
"8411","STT","010035",2013-10-31,0.67,1.595,0.045,0.214,0.267,0.757,0.27,0.647,0.905,9.568,0.496,0.363
"8412","STT","010035",2013-11-30,0.687,1.599,0.045,0.199,0.283,0.769,0.268,0.632,0.907,9.763,0.501,0.359
"8413","STT","010035",2013-12-31,0.687,1.616,0.045,0.199,0.283,0.769,0.268,0.632,0.907,9.763,0.501,0.359
"8414","STT","010035",2014-01-31,0.687,1.474,0.045,0.199,0.283,0.769,0.268,0.632,0.907,9.763,0.501,0.359
"8415","STT","010035",2010-10-31,0.947,1.305,0.057,0.177,0.368,1.78,0.212,0.793,0.906,9.694,0.663,0.419
"8416","STT","010035",2010-11-30,0.93,1.234,0.056,0.198,0.352,1.61,0.208,0.781,0.902,9.184,0.627,0.406
"8417","STT","010035",2014-04-30,0.624,1.398,0.041,0.207,0.322,0.713,0.331,0.548,0.916,10.939,0.505,0.342
"8418","STT","010035",2014-05-31,0.669,1.403,0.042,0.197,0.309,0.738,0.306,0.581,0.913,10.495,0.503,0.347
"8419","STT","010035",2011-02-28,0.765,1.263,0.056,0.16,0.255,1.364,0.2,0.813,0.889,8.024,0.546,0.407
"8420","STT","010035",2011-03-31,0.765,1.269,0.056,0.16,0.255,1.364,0.2,0.813,0.889,8.024,0.546,0.407
"8421","STT","010035",2014-08-31,0.716,1.491,0.04,0.201,0.306,0.736,0.345,0.584,0.916,10.929,0.494,0.343
"8422","STT","010035",2014-09-30,0.716,1.523,0.04,0.201,0.306,0.736,0.345,0.584,0.916,10.929,0.494,0.343
"8423","STT","010035",2014-10-31,0.716,1.561,0.04,0.201,0.306,0.736,0.345,0.584,0.916,10.929,0.494,0.343
"8424","STT","010035",2014-11-30,0.645,1.608,0.038,0.199,0.306,0.731,0.372,0.581,0.92,11.509,0.498,0.346
"8425","STT","010035",2014-12-31,0.645,1.645,0.038,0.199,0.306,0.731,0.372,0.581,0.92,11.509,0.498,0.346
"8426","STT","010035",2015-01-31,0.645,1.523,0.038,0.199,0.306,0.731,0.372,0.581,0.92,11.509,0.498,0.346
"8427","STT","010035",2015-02-28,0.599,1.573,0.038,0.191,0.319,0.742,0.387,0.57,0.922,11.766,0.498,0.339
"8428","STT","010035",2011-11-30,1.208,1.019,0.051,0.163,0.303,1.149,0.218,0.736,0.895,8.569,0.521,0.363
"8429","STT","010035",2011-12-31,1.208,1.035,0.051,0.163,0.303,1.149,0.218,0.736,0.895,8.569,0.521,0.363
"8430","STT","010035",2015-05-31,0.624,1.701,0.037,0.193,0.304,0.754,0.388,0.596,0.923,12.045,0.507,0.353
"8431","STT","010035",2015-06-30,0.624,1.681,0.037,0.193,0.304,0.754,0.388,0.596,0.923,12.045,0.507,0.353
"8432","STT","010035",2015-07-31,0.624,1.671,0.037,0.193,0.304,0.754,0.388,0.596,0.923,12.045,0.507,0.353
"8433","STT","010035",2015-08-31,0.599,1.561,0.037,0.173,0.305,0.774,0.398,0.606,0.924,12.22,0.509,0.354
"8434","STT","010035",2015-09-30,0.599,1.459,0.037,0.173,0.305,0.774,0.398,0.606,0.924,12.22,0.509,0.354
"8435","STT","010035",2015-10-31,0.599,1.498,0.037,0.173,0.305,0.774,0.398,0.606,0.924,12.22,0.509,0.354
"8436","STT","010035",2012-07-31,0.882,1.004,0.048,0.183,0.289,0.965,0.267,0.7,0.902,9.172,0.519,0.369
"8437","STT","010035",2015-12-31,0.693,1.424,0.038,0.176,0.321,0.76,0.397,0.578,0.922,11.843,0.505,0.343
"8438","STT","010035",2016-01-31,0.693,1.196,0.038,0.176,0.321,0.76,0.397,0.578,0.922,11.843,0.505,0.343
"8439","STT","010035",2016-02-29,0.694,1.191,0.042,0.187,0.353,0.544,0.357,0.352,0.914,10.617,0.502,0.324
"8440","STT","010035",2016-03-31,0.694,1.272,0.042,0.187,0.353,0.544,0.357,0.352,0.914,10.617,0.502,0.324
"8441","STT","010035",2016-04-30,0.694,1.354,0.042,0.187,0.353,0.544,0.357,0.352,0.914,10.617,0.502,0.324
"8442","STT","010035",2016-05-31,0.812,1.329,0.039,0.185,0.334,0.641,0.379,0.479,0.917,11.04,0.491,0.326
"8443","STT","010035",2016-06-30,0.812,1.136,0.039,0.185,0.334,0.641,0.379,0.479,0.917,11.04,0.491,0.326
"8444","STT","010035",2016-07-31,0.812,1.386,0.039,0.185,0.334,0.641,0.379,0.479,0.917,11.04,0.491,0.326
"8445","STT","010035",2016-08-31,0.898,1.451,0.04,0.206,0.347,0.572,0.348,0.394,0.913,10.505,0.484,0.315
"8446","STT","010035",2016-09-30,0.898,1.439,0.04,0.206,0.347,0.572,0.348,0.394,0.913,10.505,0.484,0.315
"8447","STT","010035",2016-10-31,0.898,1.451,0.04,0.206,0.347,0.572,0.348,0.394,0.913,10.505,0.484,0.315
"8448","STT","010035",2016-11-30,0.706,1.604,0.04,0.202,0.344,0.525,0.35,0.345,0.913,10.521,0.484,0.317
"8449","STT","010035",2016-12-31,0.706,1.582,0.04,0.202,0.344,0.525,0.35,0.345,0.913,10.521,0.484,0.317
"8450","STT","010035",2017-01-31,0.706,1.551,0.04,0.202,0.344,0.525,0.35,0.345,0.913,10.521,0.484,0.317
"8451","STT","010035",2017-02-28,0.607,1.689,0.042,0.203,0.341,0.541,0.335,0.37,0.913,10.438,0.499,0.329
"8452","STT","010035",2017-03-31,0.607,1.687,0.042,0.203,0.341,0.541,0.335,0.37,0.913,10.438,0.499,0.329
"8453","STT","010035",2017-04-30,0.607,1.777,0.042,0.203,0.341,0.541,0.335,0.37,0.913,10.438,0.499,0.329
"8454","STT","010035",2017-05-31,0.604,1.693,0.042,0.212,0.347,0.523,0.346,0.337,0.912,10.425,0.496,0.324
"8455","STT","010035",2014-02-28,0.624,1.425,0.041,0.207,0.322,0.713,0.331,0.548,0.916,10.939,0.505,0.342
"8456","STT","010035",2014-03-31,0.624,1.51,0.041,0.207,0.322,0.713,0.331,0.548,0.916,10.939,0.505,0.342
"8457","STT","010035",2017-08-31,0.562,1.833,0.044,0.206,0.346,0.517,0.339,0.331,0.911,10.229,0.511,0.334
"8458","STT","010035",2017-09-30,0.562,1.893,0.044,0.206,0.346,0.517,0.339,0.331,0.911,10.229,0.511,0.334
"8459","STT","010035",2017-10-31,0.562,1.823,0.044,0.206,0.346,0.517,0.339,0.331,0.911,10.229,0.511,0.334
"8460","STT","010035",2017-11-30,0.545,1.832,0.045,0.211,0.345,0.511,0.328,0.325,0.909,9.953,0.521,0.342
"8461","STT","010035",2017-12-31,0.545,1.875,0.045,0.211,0.345,0.511,0.328,0.325,0.909,9.953,0.521,0.342
"8462","STT","010035",2018-01-31,0.545,2.143,0.045,0.211,0.345,0.511,0.328,0.325,0.909,9.953,0.521,0.342
"8463","STT","010035",2018-02-28,0.533,2.041,0.047,0.185,0.324,0.472,0.336,0.313,0.906,9.684,0.526,0.356
"8464","STT","010035",2018-03-31,0.533,1.919,0.047,0.185,0.324,0.472,0.336,0.313,0.906,9.684,0.526,0.356
"8465","STT","010035",2018-04-30,0.533,1.92,0.047,0.185,0.324,0.472,0.336,0.313,0.906,9.684,0.526,0.356
"8466","STT","010035",2018-05-31,0.527,1.829,0.048,0.191,0.336,0.473,0.341,0.29,0.907,9.786,0.548,0.364
"8467","STT","010035",2018-06-30,0.527,1.771,0.048,0.191,0.336,0.473,0.341,0.29,0.907,9.786,0.548,0.364
"8468","STT","010035",2018-07-31,0.527,1.745,0.048,0.191,0.336,0.473,0.341,0.29,0.907,9.786,0.548,0.364
"8469","STT","010035",2018-08-31,0.569,1.702,0.049,0.194,0.328,0.457,0.353,0.283,0.908,9.837,0.562,0.378
"8470","STT","010035",2018-09-30,0.569,1.641,0.049,0.194,0.328,0.457,0.353,0.283,0.908,9.837,0.562,0.378
"8471","STT","010035",2018-10-31,0.569,1.347,0.049,0.194,0.328,0.457,0.353,0.283,0.908,9.837,0.562,0.378
"8472","STT","010035",2018-11-30,0.656,1.328,0.049,0.197,0.316,0.427,0.359,0.26,0.905,9.573,0.559,0.383
"8473","STT","010035",2018-12-31,0.656,1.147,0.049,0.197,0.316,0.427,0.359,0.26,0.905,9.573,0.559,0.383
"8474","STT","010035",2019-01-31,0.656,1.29,0.049,0.197,0.316,0.427,0.359,0.26,0.905,9.573,0.559,0.383
"8475","STT","010035",2019-02-28,0.881,1.29,0.049,0.2,0.309,0.425,0.37,0.273,0.899,8.868,0.523,0.362
"8476","STT","010035",2019-03-31,0.881,1.181,0.049,0.2,0.309,0.425,0.37,0.273,0.899,8.868,0.523,0.362
"8477","STT","010035",2019-04-30,0.881,1.214,0.049,0.2,0.309,0.425,0.37,0.273,0.899,8.868,0.523,0.362
"8478","STT","010035",2019-05-31,0.861,0.966,0.05,0.186,0.312,0.408,0.346,0.234,0.899,8.853,0.542,0.373
"8479","STT","010035",2019-06-30,0.861,0.98,0.05,0.186,0.312,0.408,0.346,0.234,0.899,8.853,0.542,0.373
"8480","STT","010035",2019-07-31,0.861,1.014,0.05,0.186,0.312,0.408,0.346,0.234,0.899,8.853,0.542,0.373
"8481","STT","010035",2019-08-31,1.042,0.878,0.05,0.175,0.316,0.426,0.331,0.258,0.895,8.501,0.525,0.359
"8482","STT","010035",2019-09-30,1.042,1.013,0.05,0.175,0.316,0.426,0.331,0.258,0.895,8.501,0.525,0.359
"8483","STT","010035",2019-10-31,1.042,1.104,0.05,0.175,0.316,0.426,0.331,0.258,0.895,8.501,0.525,0.359
"8484","STT","010035",2019-11-30,1,1.269,0.049,0.161,0.32,0.467,0.324,0.315,0.895,8.544,0.522,0.355
"8485","STT","010035",2019-12-31,1,1.337,0.049,0.161,0.32,0.467,0.324,0.315,0.895,8.544,0.522,0.355
"8486","STT","010035",2020-01-31,1,1.256,0.049,0.161,0.32,0.467,0.324,0.315,0.895,8.544,0.522,0.355
"8487","STT","010035",2020-02-29,0.759,1.124,0.048,0.171,0.329,0.429,0.333,0.233,0.901,9.053,0.537,0.361
"8488","STT","010035",2020-03-31,0.759,0.879,0.048,0.171,0.329,0.429,0.333,0.233,0.901,9.053,0.537,0.361
"8489","STT","010035",2020-04-30,0.759,1.033,0.048,0.171,0.329,0.429,0.333,0.233,0.901,9.053,0.537,0.361
"8490","STT","010035",2020-05-31,1.141,1.003,0.043,0.181,0.342,0.706,0.366,0.515,0.91,10.058,0.53,0.349
"8491","STT","010035",2020-06-30,1.141,1.046,0.043,0.181,0.342,0.706,0.366,0.515,0.91,10.058,0.53,0.349
"8492","STT","010035",2020-07-31,1.141,1.051,0.043,0.181,0.342,0.706,0.366,0.515,0.91,10.058,0.53,0.349
"8493","STT","010035",2020-08-31,1,1.071,0.042,0.192,0.357,0.773,0.381,0.538,0.913,10.517,0.524,0.337
